"UNITID","ADM_RATE","HIGHDEG","PREDDEG","WOMENONLY","UGDS","UGDS_WOMEN","SATMT25","SATMT75","SATMTMID","PCIP42","PCIP45","PCIP26","PCIP11","PCIP29","PCIP41","PCIP40","PCIP27","PCIP14","PCIP15","WOMEN_TOTAL","ENG_DEG_PCNT","MATH_DEG_PCNT","SCIENCE_DEG_PCNT","TECH_DEG_PCNT","STEM_DEG_PCNT","STEM_DEG_TOTAL","STEM_DEG_WOMEN","MN_EARN_WNE_MALE0_P6","COUNT_WNE_MALE0_P6"
"183822",0.634,"4",3,0,1933,0.6322,487,460,415,0.1443,0.1508,0.0557,0.0328,0,0,0.023,0.0066,0,0,1222,0,0.0066,0.3738,0.0328,0.4132,799,400,34600,449
"183910",0.6393,"4",3,0,1596,0.6986,528,550,485,0.1745,0.0717,0.0405,0,0,0,0.0031,0.0156,0,0,1115,0,0.0156,0.2898,0,0.3054,487,244,35800,304
"183974",0.8191,"4",3,0,1612,0.6321,520,520,465,0.0309,0.0464,0.0155,0,0,0,0,0.0077,0,0,1019,0,0.0077,0.0928,0,0.1005,162,81,37000,485
"184348",0.7017,"4",3,0,1356,0.6224,610,600,550,0.086,0.2693,0.1519,0.0086,0,0,0.0172,0.0086,0,0,844,0,0.0086,0.5244,0.0086,0.5416,734,367,35300,234
"184603",0.8011,"4",3,0,3870,0.5687,528,530,475,0.0724,0.0066,0.0187,0.0099,0,0,0.0044,0.0022,0.0088,0.0198,2201,0.0286,0.0022,0.1021,0.0099,0.1428,553,276,38100,1092
"184612",0.8416,"4",3,0,1629,0.7262,510,490,445,0.0607,0.0112,0.0697,0.0112,0,0,0,0.0022,0,0,1183,0,0.0022,0.1416,0.0112,0.155,252,126,43100,469
"184694",0.8075,"4",3,0,2359,0.5409,585,570,520,0.1173,0.0874,0.0618,0.0085,0,0,0.0128,0.0277,0,0,1276,0,0.0277,0.2793,0.0085,0.3155,744,372,38100,1092
"184782",0.4357,"4",3,0,11690,0.4704,620,630,570,0.0885,0.0456,0.0543,0.0228,0,0,0.0149,0.0241,0.0491,0,5499,0.0491,0.0241,0.2033,0.0228,0.2993,3499,1750,36600,1500
"185129",0.7659,"4",3,0,6163,0.6046,520,500,455,0.1153,0.079,0.045,0.0103,0,0,0.0118,0.0221,0,0,3726,0,0.0221,0.2511,0.0103,0.2835,1747,874,33400,1030
"185262",0.7036,"4",3,0,11938,0.6,528,510,465,0.1654,0.0476,0.0546,0.0147,0,0.0077,0.0105,0.019,0,0,7163,0,0.019,0.2781,0.0224,0.3195,3814,1907,34700,1823
"185572",0.7419,"4",3,0,4584,0.5945,605,580,535,0.0729,0.0598,0.0425,0.013,0,0,0.0199,0.0286,0.0113,0,2725,0.0113,0.0286,0.1951,0.013,0.248,1137,568,36900,830
"185590",0.6683,"4",3,0,15676,0.6109,567,540,495,0.1118,0.0708,0.0612,0.0198,0,0,0.0138,0.0195,0,0,9576,0,0.0195,0.2576,0.0198,0.2969,4654,2327,35600,2086
"185828",0.6339,"4",3,0,6748,0.2087,660,670,615,0,0,0.0492,0.1448,0,0,0.0134,0.0197,0.4102,0.143,1408,0.5532,0.0197,0.0626,0.1448,0.7803,5265,2632,43800,231
"186131",0.0744,"4",3,0,5258,0.4888,770,800,755,0.0537,0.2557,0.1034,0,0,0,0.0639,0.0276,0.1965,0,2570,0.1965,0.0276,0.4767,0,0.7008,3685,1842,51900,145
"186201",0.5332,"4",3,0,5447,0.5484,610,610,555,0.1615,0.0365,0.0655,0.0171,0,0,0.0097,0.0186,0,0,2987,0,0.0186,0.2732,0.0171,0.3089,1683,842,40400,794
"186283",0.7091,"4",3,0,4188,0.5869,585,570,520,0.0941,0.0295,0.0286,0.0277,0,0,0.0157,0.0028,0,0,2458,0,0.0028,0.1679,0.0277,0.1984,831,416,36200,862
"186371",0.6038,"4",3,0,4801,0.5601,585,570,520,0.1398,0.0971,0.065,0.0116,0,0,0.0151,0.0178,0,0,2689,0,0.0178,0.317,0.0116,0.3464,1663,832,43300,4706
"186380",0.605,"4",3,0,34094,0.5031,665,700,635,0.0793,0.1007,0.0841,0.036,0,0,0.015,0.0147,0.0971,0,17153,0.0971,0.0147,0.2791,0.036,0.4269,14555,7278,43300,4706
"186399",0.6275,"4",3,0,6841,0.5163,605,590,540,0.1172,0.0757,0.063,0.0154,0,0,0.0181,0.0094,0,0,3532,0,0.0094,0.274,0.0154,0.2988,2044,1022,43300,4706
"186432",0.569,"4",3,0,2409,0.6069,520,500,455,0.067,0.0821,0.0929,0.0281,0,0,0.0043,0.0194,0,0,1462,0,0.0194,0.2463,0.0281,0.2938,708,354,37000,388
"186584",0.7554,"4",3,0,5609,0.5801,645,620,575,0.028,0.1154,0.0865,0,0,0,0.0204,0.0068,0,0,3254,0,0.0068,0.2503,0,0.2571,1442,721,49400,760
"186867",0.4378,"4",3,0,2842,0.2903,735,745,703,0,0.0018,0.0396,0.0667,0,0,0.0144,0.018,0.6757,0.0505,825,0.7262,0.018,0.0558,0.0667,0.8667,2463,1232,60000,132
"186876",0.6475,"4",3,0,7676,0.5915,610,600,550,0.115,0.1265,0.1181,0.023,0,0,0.012,0.0204,0,0,4540,0,0.0204,0.3716,0.023,0.415,3186,1593,33600,1275
"187134",0.4897,"4",3,0,6407,0.5747,665,670,620,0.0847,0.0651,0.0632,0.0171,0,0,0.0386,0.0196,0.0822,0,3682,0.0822,0.0196,0.2516,0.0171,0.3705,2374,1187,44500,751
"187444",0.7458,"4",3,0,9508,0.5506,567,540,495,0.1077,0.0999,0.0426,0.0127,0,0,0.0108,0.0117,0,0,5235,0,0.0117,0.261,0.0127,0.2854,2714,1357,34800,1285
"187648",0.6306,"4",3,0,3731,0.5744,559,550,495,0.0327,0.0202,0.0504,0.0038,0,0,0.0063,0.0113,0,0.0101,2143,0.0101,0.0113,0.1096,0.0038,0.1348,503,252,23900,993
"187967",0.3639,"4",3,0,1525,0.2689,665,670,620,0.0089,0,0.058,0.067,0,0,0.1161,0.0402,0.6429,0,410,0.6429,0.0402,0.183,0.067,0.9331,1423,712,34100,57
"187985",0.4538,"4",3,0,20261,0.5529,601,620,553,0.1075,0.081,0.078,0.0054,0,0,0.02,0.0119,0.0582,0,11202,0.0582,0.0119,0.2865,0.0054,0.362,7334,3667,30800,2555
"188030",0.696,"4",3,0,12171,0.5277,545,550,490,0.0373,0.0538,0.0498,0.0256,0,0,0.0146,0.0051,0.0908,0.0337,6423,0.1245,0.0051,0.1555,0.0256,0.3107,3782,1891,25200,2610
"188429",0.7242,"4",3,0,5036,0.6984,620,620,565,0.0741,0.0692,0.0404,0.0124,0,0,0.0115,0.0115,0,0,3517,0,0.0115,0.1952,0.0124,0.2191,1103,552,49000,1152
"188526",0.674,"4",3,0,1076,0.5994,665,650,610,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,100100,261
"188641",0.6944,"4",3,0,1842,0.4859,595,590,535,0.0791,0.0357,0.0459,0,0,0,0.023,0.0077,0.1582,0,895,0.1582,0.0077,0.1837,0,0.3496,644,322,28500,303
"189705",0.8023,"4",3,0,2736,0.5355,605,600,545,0.1068,0.132,0.1142,0.0074,0,0,0.0237,0.0134,0,0,1465,0,0.0134,0.3767,0.0074,0.3975,1088,544,33800,516
"190044",0.6214,"4",3,0,3130,0.2955,665,670,620,0.041,0.0137,0.0804,0.0182,0,0,0.0197,0.0197,0.5539,0.0956,925,0.6495,0.0197,0.1548,0.0182,0.8422,2636,1318,47900,212
"190099",0.2624,"4",3,0,2865,0.5438,730,750,700,0.0721,0.3271,0.1135,0.0187,0,0,0.0587,0.0227,0,0,1558,0,0.0227,0.5714,0.0187,0.6128,1756,878,43200,154
"190150",0.0695,"4",3,0,8100,0.4757,760,790,745,0.048,0.2441,0.0781,0.0417,0,0,0.0344,0.0393,0.164,0,3853,0.164,0.0393,0.4046,0.0417,0.6496,5262,2631,70400,1464
"190248",0.7477,"4",3,0,886,0.6772,493,490,435,0,0.1622,0.0919,0,0,0,0,0,0,0,600,0,0,0.2541,0,0.2541,225,112,35400,128
"190415",0.1419,"4",3,0,14195,0.5083,745,770,725,0.0221,0.0938,0.1361,0.0423,0,0,0.0238,0.0109,0.1768,0,7215,0.1768,0.0109,0.2758,0.0423,0.5058,7180,3590,58700,1126
"190512",0.279,"4",3,0,14420,0.4844,683,690,645,0.0445,0.0519,0.0052,0.0409,0,0,0,0.0091,0,0,6985,0,0.0091,0.1016,0.0409,0.1516,2186,1093,41500,1642
"190549",0.3533,"4",3,0,12925,0.5837,620,610,560,0.1525,0.0474,0.0388,0.0323,0,0,0.0213,0.0102,0,0,7544,0,0.0102,0.26,0.0323,0.3025,3910,1955,32600,1973
"190558",0.9427,"4",3,0,12944,0.5562,585,570,520,0.1337,0.103,0.0255,0.0313,0,0,0.0098,0.0087,0.0139,0.0012,7199,0.0151,0.0087,0.272,0.0313,0.3271,4234,2117,31300,1361
"190567",0.3806,"4",3,0,12175,0.5113,645,660,595,0.1596,0.1256,0.085,0.0137,0,0,0.026,0.0184,0.1317,0,6225,0.1317,0.0184,0.3962,0.0137,0.56,6818,3409,31200,1290
"190594",0.3467,"4",3,0,15778,0.6458,650,650,595,0.2441,0.1632,0.026,0.0184,0,0,0.0646,0.016,0,0,10189,0,0.016,0.4979,0.0184,0.5323,8399,4200,36000,2211
"190600",0.3731,"4",3,0,12758,0.5647,567,540,495,0.1653,0.1589,0,0.0101,0,0,0,0,0,0,7204,0,0,0.3242,0.0101,0.3343,4265,2132,30600,2464
"190637",0.2891,"4",3,0,9417,0.6786,585,530,500,0.0674,0.1374,0.0176,0.0373,0,0,0.0047,0.0057,0,0,6390,0,0.0057,0.2271,0.0373,0.2701,2544,1272,34200,1904
"190664",0.3982,"4",3,0,14842,0.5536,645,610,570,0.1829,0.2213,0.0235,0.0264,0,0,0.0057,0.0162,0,0,8217,0,0.0162,0.4334,0.0264,0.476,7065,3532,32900,1780
"190691",0.3713,"4",3,0,7245,0.6605,528,510,465,0.1718,0.0763,0.0328,0.0338,0,0,0.0164,0.0183,0,0,4785,0,0.0183,0.2973,0.0338,0.3494,2531,1266,31800,1059
"190716",0.6879,"4",3,0,1796,0.7344,573,570,515,0.0196,0.0244,0.088,0.0024,0,0,0.0024,0.0024,0,0,1319,0,0.0024,0.1344,0.0024,0.1392,250,125,44500,456
"190761",0.6281,"4",3,0,1483,0.6406,505,480,435,0.0487,0.1203,0.0602,0.0115,0,0,0,0.0057,0,0,950,0,0.0057,0.2292,0.0115,0.2464,365,182,44000,374
"190983",0.8221,"4",3,0,1318,0.7018,585,590,530,0.1111,0.0857,0.0921,0,0,0,0.019,0.0127,0,0,925,0,0.0127,0.3079,0,0.3206,423,212,35400,328
"191241",0.4812,"4",3,0,8485,0.5458,673,680,630,0.0722,0.1806,0.0361,0.0217,0,0,0.0119,0.0186,0.0062,0,4631,0.0062,0.0186,0.3008,0.0217,0.3473,2947,1474,41600,1195
"191515",0.2635,"3",3,0,1890,0.5143,735,740,700,0.058,0.272,0.13,0.024,0,0,0.066,0.042,0,0,972,0,0.042,0.526,0.024,0.592,1119,560,41100,147
"191649",0.6161,"4",3,0,6803,0.538,645,620,575,0.0841,0.0855,0.0371,0.01,0,0,0.0071,0.0143,0.0164,0,3660,0.0164,0.0143,0.2138,0.01,0.2545,1731,866,37900,1266
"191676",0.9381,"4",3,0,1010,0.6416,605,620,555,0.073,0.0254,0.0571,0.0063,0,0,0.0476,0.0127,0,0,648,0,0.0127,0.2031,0.0063,0.2221,224,112,27800,317
"191931",0.867,"4",3,0,3052,0.5298,573,560,510,0.098,0.0571,0.0367,0.015,0,0,0.0231,0.0082,0,0,1617,0,0.0082,0.2149,0.015,0.2381,727,364,39300,564
"192323",0.6595,"4",3,0,2728,0.5777,595,590,535,0.1807,0.147,0.1351,0.0135,0,0,0.027,0.0186,0,0,1576,0,0.0186,0.4898,0.0135,0.5219,1424,712,35100,559
"192448",0.8302,"4",3,0,3774,0.6147,528,530,475,0.0834,0.0606,0.0217,0.0114,0,0,0.0057,0.0057,0,0.0046,2320,0.0046,0.0057,0.1714,0.0114,0.1931,729,364,43100,2187
"192703",0.6654,"4",3,0,3471,0.4414,610,610,555,0.0693,0.0442,0.0369,0.0265,0,0,0.0029,0.0059,0.2684,0,1532,0.2684,0.0059,0.1533,0.0265,0.4541,1576,788,47300,435
"192864",0.735,"3",3,0,1831,0.7706,567,570,510,0.0411,0.0617,0.0129,0,0,0,0,0,0,0,1411,0,0,0.1157,0,0.1157,212,106,32300,464
"192925",0.619,"4",3,0,1914,0.674,470,480,420,0.0755,0,0.0156,0.0365,0,0,0,0,0,0,1290,0,0,0.0911,0.0365,0.1276,244,122,30600,440
"193292",0.754,"4",3,0,3293,0.747,605,580,535,0.032,0.0062,0.0197,0.0099,0,0,0,0.0074,0,0,2460,0,0.0074,0.0579,0.0099,0.0752,248,124,56400,621
"193353",0.8862,"4",3,0,2096,0.7071,573,560,510,0.1025,0.0481,0.0523,0.0188,0,0,0,0.0607,0,0,1482,0,0.0607,0.2029,0.0188,0.2824,592,296,39900,515
"193399",0.9521,"4",3,0,1671,0.6948,528,500,460,0.0736,0.0872,0.03,0,0,0,0.0027,0.0054,0,0,1161,0,0.0054,0.1935,0,0.1989,332,166,45800,374
"193645",0.3853,"4",3,0,3075,0.8904,559,510,475,0.0246,0,0.013,0,0,0,0.0014,0.0014,0,0,2738,0,0.0014,0.039,0,0.0404,124,62,31400,1991
"193654",0.659,"4",3,0,6695,0.7204,605,620,555,0.0175,0.009,0,0,0,0,0,0,0,0,4823,0,0,0.0265,0,0.0265,177,88,38500,1046
"193900",0.3545,"4",3,0,24539,0.5659,710,740,685,0.0501,0.1582,0.0327,0.0238,0,0,0.0102,0.0153,0.0426,0,13887,0.0426,0.0153,0.2512,0.0238,0.3329,8169,4084,48800,2911
"193973",0.6586,"4",3,0,3130,0.6099,595,570,525,0.0192,0.0249,0.0452,0.0113,0,0,0.0034,0.0079,0,0,1909,0,0.0079,0.0927,0.0113,0.1119,350,175,33500,629
"194091",0.6403,"4",3,0,4160,0.3663,605,610,550,0.0135,0.0094,0.1094,0.0823,0,0,0,0,0.1281,0.0458,1524,0.1739,0,0.1323,0.0823,0.3885,1616,808,45000,1118
"194161",0.9936,"4",3,0,1695,0.6189,487,500,435,0.0716,0.0115,0,0,0,0,0,0.0023,0,0,1049,0,0.0023,0.0831,0,0.0854,145,72,38200,545
"194310",0.8499,"4",3,0,8163,0.5927,595,580,530,0.0821,0.0416,0.0313,0.0501,0,0,0.0011,0.004,0,0.0581,4838,0.0581,0.004,0.1561,0.0501,0.2683,2190,1095,46600,1394
"194578",0.5299,"4",3,0,3232,0.6832,610,640,570,0,0,0,0,0,0,0,0,0,0,2208,0,0,0,0,0,0,0,33100,582
"194824",0.375,"4",3,0,5557,0.305,745,770,725,0.0053,0,0.0576,0.1055,0,0,0.055,0.0381,0.5275,0.031,1695,0.5585,0.0381,0.1179,0.1055,0.82,4557,2278,57000,312
"194958",0.6875,"4",3,0,1335,0.6846,595,590,535,0.039,0,0.0122,0,0,0,0.0171,0.0049,0,0,914,0,0.0049,0.0683,0,0.0732,98,49,38000,406
"195003",0.5747,"4",3,0,12635,0.3262,665,680,625,0.0167,0.0071,0.0468,0.1718,0,0.0048,0.0139,0.0143,0.1729,0.1063,4122,0.2792,0.0143,0.0845,0.1766,0.5546,7007,3504,40000,1156
"195164",0.7043,"4",3,0,1735,0.5043,585,580,525,0.0392,0.0735,0.076,0.0172,0,0,0.0221,0.0049,0,0,875,0,0.0049,0.2108,0.0172,0.2329,404,202,31800,299
"195173",0.7704,"4",3,0,2661,0.5648,528,530,475,0.0799,0.0663,0.0565,0.0526,0,0,0.0117,0.0078,0,0,1503,0,0.0078,0.2144,0.0526,0.2748,731,366,35300,312
"195243",0.8082,"4",3,0,1147,0.5327,538,560,494,0.1438,0.0425,0.0458,0.0196,0,0,0,0.0131,0,0,611,0,0.0131,0.2321,0.0196,0.2648,304,152,31900,257
"195474",0.6586,"4",3,0,3085,0.5186,633,620,570,0.1078,0.1014,0.1027,0.027,0,0,0.018,0.0282,0,0,1600,0,0.0282,0.3299,0.027,0.3851,1188,594,39000,538
"195526",0.3734,"4",3,0,2612,0.5942,665,680,625,0.1096,0.1374,0.0833,0.0117,0,0,0.0365,0.0175,0,0,1552,0,0.0175,0.3668,0.0117,0.396,1034,517,35500,230
"195544",0.7073,"4",3,0,3985,0.6647,573,570,515,0.0801,0.0378,0.0308,0.0208,0,0,0.0046,0.027,0,0,2649,0,0.027,0.1533,0.0208,0.2011,801,400,36600,919
"195720",0.6791,"4",3,0,2834,0.5977,610,600,550,0.075,0.0607,0.069,0.006,0,0,0.0321,0.0214,0,0,1694,0,0.0214,0.2368,0.006,0.2642,749,374,39600,600
"195809",0.6252,"4",3,0,10878,0.537,610,620,560,0.0669,0.0556,0.0622,0.029,0,0,0.0182,0.0028,0,0.0019,5841,0.0019,0.0028,0.2029,0.029,0.2366,2574,1287,43400,1935
"196006",0.5424,"3",2,0,3607,0.3904,545,560,495,0,0,0.0049,0.0521,0,0,0,0,0.0069,0.1552,1408,0.1621,0,0.0049,0.0521,0.2191,790,395,28000,541
"196033",0.7334,"3",2,0,2512,0.5139,487,500,435,0.0083,0,0.0083,0.0351,0,0.0334,0,0,0,0.0367,1291,0.0367,0,0.0166,0.0685,0.1218,306,153,23200,602
"196042",0.4665,"3",3,0,7768,0.4242,573,540,500,0.0161,0.0051,0.0475,0.0462,0,0,0,0.0064,0,0.1143,3295,0.1143,0.0064,0.0687,0.0462,0.2356,1830,915,38200,606
"196051",0.5619,"3",2,0,2728,0.5051,510,490,445,0,0,0,0.0386,0,0,0,0,0,0.034,1378,0.034,0,0,0.0386,0.0726,198,99,24700,714
"196060",0.5584,"4",3,0,12659,0.4828,633,600,560,0.0973,0.221,0.0606,0.0211,0,0,0.0268,0.0338,0.006,0,6112,0.006,0.0338,0.4057,0.0211,0.4666,5907,2954,36200,1901
"196079",0.4406,"4",3,0,13372,0.4758,690,700,660,0.1168,0.154,0.0829,0.0359,0,0,0.0284,0.0287,0.0986,0,6362,0.0986,0.0287,0.3821,0.0359,0.5453,7292,3646,42400,1226
"196088",0.5781,"4",3,0,19488,0.4545,658,650,600,0.1203,0.1549,0.0859,0.0208,0,0,0.0268,0.0153,0.1313,0,8857,0.1313,0.0153,0.3879,0.0208,0.5553,10822,5411,41700,2386
"196097",0.4134,"4",3,0,16170,0.4555,685,710,660,0.1134,0.1072,0.1339,0.0422,0,0,0.0278,0.0496,0.0676,0,7365,0.0676,0.0496,0.3823,0.0422,0.5417,8759,4380,40200,1944
"196103",0.5113,"4",3,0,1718,0.4476,660,640,600,0,0,0.364,0,0,0,0.0263,0,0.0702,0.0307,769,0.1009,0,0.3903,0,0.4912,844,422,27900,170
"196112",0.561,"4",3,0,1890,0.3772,573,650,555,0.0866,0.0524,0,0.1298,0,0,0,0.0091,0.0319,0.1708,713,0.2027,0.0091,0.139,0.1298,0.4806,908,454,37400,332
"196121",0.4895,"4",3,0,6951,0.5448,595,580,530,0.0673,0.0406,0.024,0.0187,0,0,0.0128,0.0214,0,0,3787,0,0.0214,0.1447,0.0187,0.1848,1285,642,31700,1477
"196130",0.6155,"4",3,0,9185,0.5673,520,500,455,0.0452,0.0879,0.0198,0.0234,0,0,0.0071,0.0112,0,0.0223,5211,0.0223,0.0112,0.16,0.0234,0.2169,1992,996,28500,1928
"196158",0.5322,"4",3,0,4900,0.5437,585,570,520,0.0609,0.0392,0.0326,0.0225,0,0,0.0192,0.0067,0,0,2664,0,0.0067,0.1519,0.0225,0.1811,887,444,30000,962
"196167",0.5913,"4",3,0,5497,0.579,665,660,615,0.1194,0.1557,0.1392,0.0041,0,0,0.0593,0.042,0,0,3183,0,0.042,0.4736,0.0041,0.5197,2857,1428,35500,744
"196176",0.4193,"4",3,0,6464,0.6173,633,600,560,0.0923,0.1364,0.0259,0.0118,0,0,0.017,0.0159,0.0141,0,3990,0.0141,0.0159,0.2716,0.0118,0.3134,2026,1013,31700,1110
"196185",0.4988,"4",3,0,5803,0.6057,620,590,550,0.0785,0.0581,0.0618,0.0087,0,0,0.0269,0.0174,0,0,3515,0,0.0174,0.2253,0.0087,0.2514,1459,730,31900,1075
"196194",0.4837,"4",3,0,7102,0.5132,620,600,555,0.0984,0.0411,0.0562,0.0151,0,0,0.033,0.0046,0.0012,0,3645,0.0012,0.0046,0.2287,0.0151,0.2496,1773,886,29400,1322
"196219",0.4082,"4",3,0,3925,0.5518,605,590,540,0.0424,0.1194,0.0335,0,0,0,0.0011,0.0167,0,0,2166,0,0.0167,0.1964,0,0.2131,836,418,28600,588
"196237",0.6235,"4",3,0,4173,0.5842,573,550,505,0.1452,0.2273,0.0399,0.0155,0,0,0.0033,0.0188,0,0,2438,0,0.0188,0.4157,0.0155,0.45,1878,939,31400,605
"196246",0.4786,"4",3,0,5430,0.5619,585,560,515,0.0853,0.0501,0.0464,0.0195,0,0,0.018,0.015,0,0,3051,0,0.015,0.1998,0.0195,0.2343,1272,636,30300,1110
"196413",0.5323,"4",3,0,14768,0.5511,658,660,605,0.0507,0.1134,0.0469,0.0543,0,0,0.009,0.0036,0.0862,0,8139,0.0862,0.0036,0.22,0.0543,0.3641,5377,2688,42400,1822
"197133",0.2354,"3",3,0,2389,0.5584,730,740,695,0.0928,0.3024,0.1184,0.0112,0,0,0.0272,0.0192,0,0,1334,0,0.0192,0.5408,0.0112,0.5712,1365,682,34100,181
"197151",0.7677,"4",3,0,3577,0.6198,573,580,520,0,0,0,0.0882,0,0,0,0,0,0,2217,0,0,0,0.0882,0.0882,315,158,31500,523
"197708",0.818,"4",3,0,2814,0.4641,660,680,620,0.083,0.0796,0.1128,0.0066,0,0,0.021,0.0144,0,0,1306,0,0.0144,0.2964,0.0066,0.3174,893,446,38600,165
"197869",0.6266,"4",3,0,16116,0.538,645,620,575,0.0746,0.0675,0.0376,0.0101,0,0,0.0258,0.0065,0,0.0184,8670,0.0184,0.0065,0.2055,0.0101,0.2405,3876,1938,28900,1660
"197911",0.3846,"4",3,0,998,0.6854,545,530,480,0.0287,0.0164,0.0451,0,0,0,0,0.0082,0,0,684,0,0.0082,0.0902,0,0.0984,98,49,30400,338
"197984",0.6923,"3",3,0,1545,0.5715,567,570,510,0.0714,0.0204,0.034,0,0,0,0,0.0238,0,0,883,0,0.0238,0.1258,0,0.1496,231,116,29300,346
"198136",0.6806,"4",3,0,4228,0.5182,493,620,500,0.0591,0.0867,0.0229,0.062,0,0.0839,0.0076,0.0076,0,0,2191,0,0.0076,0.1763,0.1459,0.3298,1394,697,39800,712
"198303",0.5981,"3",3,0,1478,0.5129,450,440,395,0.1202,0.1038,0.1202,0,0,0,0,0.0109,0,0,758,0,0.0109,0.3442,0,0.3551,525,262,23400,202
"198385",0.2167,"3",3,0,1765,0.5054,690,720,670,0.0998,0.3079,0.104,0,0,0,0.0467,0.0531,0,0,892,0,0.0531,0.5584,0,0.6115,1079,540,41700,74
"198419",0.1141,"4",3,0,6480,0.4963,760,790,745,0.0748,0.1803,0.1644,0.0286,0,0,0.0281,0.0281,0.1405,0,3216,0.1405,0.0281,0.4476,0.0286,0.6448,4178,2089,73700,572
"198464",0.7728,"4",3,0,21207,0.5811,605,570,530,0.0413,0.0541,0.0599,0.015,0,0,0.0138,0.0031,0.0157,0.0537,12323,0.0694,0.0031,0.1691,0.015,0.2566,5442,2721,33100,2824
"198507",0.49,"4",3,0,1763,0.5888,520,470,440,0.043,0.0963,0.0963,0.0246,0,0,0.0307,0.0164,0,0.0184,1038,0.0184,0.0164,0.2663,0.0246,0.3257,574,287,21800,461
"198516",0.5393,"4",3,0,5782,0.5949,665,660,615,0.0698,0.0959,0.0353,0.0168,0,0,0.0101,0.0143,0.0034,0,3440,0.0034,0.0143,0.2111,0.0168,0.2456,1420,710,39100,548
"198543",0.5032,"4",3,0,4862,0.6921,520,490,450,0.1295,0.086,0.0363,0.0124,0,0,0.0135,0.0124,0,0,3365,0,0.0124,0.2653,0.0124,0.2901,1410,705,25000,1004
"198561",0.6712,"4",3,0,2688,0.6641,567,570,510,0.2086,0.0245,0.0307,0.0199,0,0,0.0061,0.0061,0,0,1785,0,0.0061,0.2699,0.0199,0.2959,795,398,31200,749
"198598",0.7311,"4",3,0,741,0.4723,505,500,445,0.05,0.08,0.08,0,0,0,0.005,0,0,0,350,0,0,0.215,0,0.215,159,80,29200,210
"198695",0.8019,"4",3,0,4197,0.5942,620,601,556,0.0368,0.0317,0.0621,0.0089,0,0,0.0063,0.0076,0,0,2494,0,0.0076,0.1369,0.0089,0.1534,644,322,31700,507
"198756",0.4225,"3",3,0,1375,0.6051,470,450,405,0.0484,0.0968,0.0645,0.0685,0,0,0.0121,0.0121,0.0363,0,832,0.0363,0.0121,0.2218,0.0685,0.3387,466,233,23100,340
"198862",0.6425,"3",3,0,1301,0.4704,430,400,360,0.0584,0.0649,0.026,0.1039,0,0,0,0.026,0,0,612,0,0.026,0.1493,0.1039,0.2792,363,182,18900,96
"198899",0.6209,"4",3,0,1396,0.495,520,520,465,0.0701,0.0374,0.0421,0.014,0,0,0.0234,0.014,0,0,691,0,0.014,0.173,0.014,0.201,281,140,25100,280
"198969",0.5594,"4",3,0,2171,0.4537,528,530,475,0.028,0.0812,0.0616,0.0252,0,0,0.0308,0.0168,0,0.0224,985,0.0224,0.0168,0.2016,0.0252,0.266,577,288,32800,285
"199032",0.4606,"4",3,0,647,0.5456,510,530,465,0.1034,0,0.0575,0.023,0,0,0,0,0,0,353,0,0,0.1609,0.023,0.1839,119,60,34500,257
"199069",0.4685,"3",3,0,3258,0.6691,520,520,465,0.0188,0,0.0225,0.0075,0,0,0.0063,0.0013,0,0,2180,0,0.0013,0.0476,0.0075,0.0564,184,92,34700,931
"199102",0.57,"4",3,0,8894,0.5495,528,500,460,0.0811,0.038,0.0337,0.0344,0,0,0.0122,0.0108,0.1169,0.0552,4887,0.1721,0.0108,0.165,0.0344,0.3823,3400,1700,27800,1498
"199111",0.7314,"4",3,0,3425,0.5556,650,630,585,0.1347,0.0987,0.0427,0.0427,0,0,0.032,0.0227,0.016,0,1903,0.016,0.0227,0.3081,0.0427,0.3895,1334,667,26100,430
"199120",0.285,"4",3,0,17908,0.5781,690,720,670,0.0986,0.1312,0.1017,0.0245,0,0,0.0433,0.0216,0,0,10353,0,0.0216,0.3748,0.0245,0.4209,7537,3768,44000,1602
"199139",0.6409,"4",3,0,22120,0.479,620,600,555,0.0729,0.0887,0.0202,0.0504,0,0,0.0266,0.0181,0.0782,0.0328,10595,0.111,0.0181,0.2084,0.0504,0.3879,8580,4290,33300,2464
"199148",0.6073,"4",3,0,14497,0.6597,585,560,515,0.0517,0.0807,0.0583,0.028,0,0,0.0072,0.0059,0,0,9564,0,0.0059,0.1979,0.028,0.2318,3360,1680,29800,2309
"199157",0.4322,"4",3,0,5554,0.6656,520,480,445,0.075,0.0636,0.0626,0.0237,0,0,0.0085,0.0066,0,0,3697,0,0.0066,0.2097,0.0237,0.24,1333,666,25900,1013
"199184",0.432,"4",3,0,852,0.48,605,610,550,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,26200,94
"199193",0.516,"4",3,0,22925,0.4384,683,680,640,0.0406,0.0611,0.0964,0.0269,0,0.0014,0.0218,0.0174,0.2291,0.0093,10050,0.2384,0.0174,0.2199,0.0283,0.504,11554,5777,35700,1858
"199209",0.5326,"3",3,0,1864,0.5821,495,579,482,0.1626,0.0153,0.0092,0.0828,0,0,0,0.0153,0,0,1085,0,0.0153,0.1871,0.0828,0.2852,532,266,32100,305
